,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
10,[0],1372,"Stranger, The (1994)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTk1MDI3MDAxMl5BMl5BanBnXkFtZTcwMjk0NzAzMQ@@..jpg,http://www.imdb.com/title/tt0110809/?ref_=fn_al_tt_1,Robert Urich as a lawyer in love with a woman who's married to a dying millionaire.,6.1,587,['Michael Miller'],"['Danielle Steel', 'Jan Worthington']","['Robert Urich', 'Stacy Haiduk', 'Darren McGavin', 'Susan Sullivan', 'Holly Marie Combs', 'Marion Ross', 'Ron Gabriel', 'Tamara Gorski', 'George R. Robertson', 'Patricia Brown', 'Denise McLeod', 'Margaret Ozols', 'Adrian Truss', 'Natalie Gray', 'Michal Page']",,,
11,[ 7 14],714,Carrington (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BZjQ3MTBkNDEtMGRlZS00OTY0LTkzYjktOWU2MzI3ZDRiMjY5XkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,http://www.imdb.com/title/tt0112637/?ref_=fn_al_tt_1,The platonic relationship between artist Dora Carrington (Dame Emma Thompson) and writer Lytton Strachey (Jonathan Pryce) in the early twentieth century.,6.8,5.4K,['Christopher Hampton'],"['Christopher Hampton', 'Michael Holroyd']","['Emma Thompson', 'Jonathan Pryce', 'Steven Waddington', 'Samuel West', 'Rufus Sewell', 'Penelope Wilton', 'Janet McTeer', 'Peter Blythe', 'Jeremy Northam', 'Alex Kingston', 'Sebastian Harcombe', 'Richard Clifford', 'David Ryall', 'Stephen Boxer', 'Annabel Mullion', 'Gary Turner', 'Georgiana Dacombe', 'Helen Blatch']",R,1995,2h 1min
12,[16],1073,Shallow Grave (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BZmVmOWVlODYtOTQ0Yy00ODY1LTgwZjMtYWFhOWQ3ODhmYjliL2ltYWdlXkEyXkFqcGdeQXVyNjUwNzk3NDc@..jpg,http://www.imdb.com/title/tt0111149/?ref_=fn_al_tt_1,Three friends discover their new flatmate dead but loaded with cash.,7.3,59K,['Danny Boyle'],['John Hodge'],"['Kerry Fox', 'Christopher Eccleston', 'Ewan McGregor', 'Ken Stott', 'Keith Allen', 'Colin McCredie', 'Victoria Nairn', 'Gary Lewis', 'Jean Marie Coffey', 'Peter Mullan', ""Leonard O'Malley"", 'David Scoular', 'Grant Glendinning', 'Victor Eadie', 'Robert David MacDonald', 'Frances Low', 'Bill Denistoun', 'John Bett']",R,1994,1h 29min
13,[ 7 14],1119,Some Kind of Wonderful (1987),https://images-na.ssl-images-amazon.com/images/M/MV5BMzM5ODExMjc5MV5BMl5BanBnXkFtZTgwODc3MjEyMDE@..jpg,http://www.imdb.com/title/tt0094006/?ref_=fn_al_tt_1,"When Keith goes out with Amanda, the girl of his dreams, Amanda's ex-boyfriend plans to get back at Keith. Meanwhile, Keith's best friend, tomboy Watts, realizes she has feelings for Keith.",7.1,30K,['Howard Deutch'],['John Hughes'],"['Eric Stoltz', 'Mary Stuart Masterson', 'Lea Thompson', 'Craig Sheffer', 'John Ashton', 'Elias Koteas', 'Molly Hagan', 'Maddie Corman', 'Jane Elliot', 'Candace Cameron Bure', 'Chynna Phillips', 'Scott Coffey', 'Carmine Caridi', 'Lee Garlington', 'Laura Leigh Hughes', 'Laura Tubelle', 'Amy Lynne', 'Michael Bergman']",PG-13,1987,1h 35min
14,[7],1538,All Over Me (1997),https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4MzY4NzI0M15BMl5BanBnXkFtZTcwMjQ0MDY5Mg@@..jpg,http://www.imdb.com/title/tt0118586/?ref_=fn_al_tt_1,"Claude and Ellen are best friends who live in a not-so-nice area of New York. They're involved in the subculture of 90s youth, complete with drugs, live music, and homophobia. All is changed one night when a violent and meaningless death rocks their lives.",6.4,3.3K,['Alex Sichel'],['Sylvia Sichel'],"['Alison Folland', 'Tara Subkoff', 'Cole Hauser', 'Wilson Cruz', 'Leisha Hailey', 'Pat Briggs', 'Ann Dowd', 'Gene Canfield', 'Shawn Hatosy', 'Vincent Pastore', 'David Lee Russek', 'Aaron Harpold', 'John Ottavino', 'A. Russell Andrews', 'Gary Lucas', 'Mary Timony', 'Vanessa Godson', 'Jennifer Smith']",R,1997,1h 26min
15,[4],1461,Here Comes Cookie (1935),https://images-na.ssl-images-amazon.com/images/M/MV5BMjAyNDQ4NTg0NF5BMl5BanBnXkFtZTcwODM4OTQxMQ@@..jpg,http://www.imdb.com/title/tt0026465/?ref_=fn_al_tt_1,"Alarmed that his younger daughter is about to marry a gold-digger, a millionaire turns over the fortune to her ditsy older sister for safe-keeping to his ultimate regret, protection.",6.3,161,['Norman Z. McLeod'],"['Don Hartman', 'Sam Mintz']","['George Burns', 'Gracie Allen', 'George Barbier', 'Betty Furness', 'Andrew Tombes', 'Rafael Alcayde', 'James Burke', 'Lee Kohlmar', 'Milla Davenport', 'Harry Holman', 'Frank Darien', 'Jack Powell', 'Irving Bacon', ""Guinn 'Big Boy' Williams"", 'Nick Moro', 'Frank Yaconelli', 'The Six Olympics', 'The Buccaneers']",Approved,1935,1h 5min
16,[ 4 18],211,M*A*S*H (1970),https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4NjE4MzI0N15BMl5BanBnXkFtZTgwMzIwMTM0MDE@..jpg,http://www.imdb.com/title/tt0066026/?ref_=fn_al_tt_1,The staff of a Korean War field hospital use humor and high jinks to keep their sanity in the face of the horror of war.,7.5,70K,['Robert Altman'],"['Richard Hooker', 'Ring Lardner Jr.']","['Donald Sutherland', 'Elliott Gould', 'Tom Skerritt', 'Sally Kellerman', 'Robert Duvall', 'Roger Bowen', 'Rene Auberjonois', 'David Arkin', 'Jo Ann Pflug', 'Gary Burghoff', 'Fred Williamson', 'Michael Murphy', 'Indus Arthur', 'Ken Prymus', 'Bobby Troup', 'Kim Atwood', 'Timothy Brown', 'John Schuck']",R,1970,1h 56min
17,[ 2 15],1240,Ghost in the Shell (Kokaku kidotai) (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BM2FhYzVkMzQtOTVlYS00NTYxLThjNzktMDVhNjU1MDE0ZTc5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@..jpg,http://www.imdb.com/title/tt0113568/?ref_=fn_al_tt_1,A cyborg policewoman and her partner hunt a mysterious and powerful hacker called the Puppet Master.,8.0,136K,['Mamoru Oshii'],"['Shirow Masamune', 'Kazunori Itô']","['Atsuko Tanaka', 'Iemasa Kayumi', 'Akio Ôtsuka', 'Kôichi Yamadera', 'Yutaka Nakano', 'Tamio Ôki', 'Tesshô Genda', 'Namaki Masakazu', 'Masato Yamanouchi', 'Shinji Ogawa', 'Mitsuru Miyamoto', 'Kazuhiro Yamaji', 'Shigeru Chiba', 'Hiroshi Yanaka', 'Ginzô Matsuo', 'Takashi Matsuyama', 'Sanryô Odaka', 'Masamichi Satô']",TV-MA,1995,1h 23min
18,[ 4 13],805,Manhattan Murder Mystery (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMWM5MGZiZDAtMWE0Ny00MjY3LWJlOWItNjY4MmI4NDAyM2NhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@..jpg,http://www.imdb.com/title/tt0107507/?ref_=fn_al_tt_1,A middle-aged couple suspects foul play when their neighbor's wife suddenly drops dead.,7.3,42K,['Woody Allen'],"['Woody Allen', 'Marshall Brickman']","['Woody Allen', 'Diane Keaton', 'Jerry Adler', 'Lynn Cohen', 'Ron Rifkin', 'Joy Behar', 'William Addy', 'John Doumanian', 'Sylvia Kauders', 'Ira Wheeler', 'Alan Alda', 'Anjelica Huston', 'Melanie Norris', 'Marge Redmond', 'Zach Braff', 'George J. Manos', 'Linda Taylor', 'Aida Turturro']",PG,1993,1h 44min
19,[ 0 15 16],1596,Nemesis 2: Nebula (1995),https://images-na.ssl-images-amazon.com/images/M/MV5BZGViNmRkYzQtOTFlOC00NjY2LThhMDYtNzc0YzI3MWMwMDBiXkEyXkFqcGdeQXVyNjExODE1MDc@..jpg,http://www.imdb.com/title/tt0113948/?ref_=fn_al_tt_1,"It has been 73 years since Alex failed and the Humans lost the Cyborg Wars. Since then, the Humans have been enslaved. Scientists have developed a new DNA strain, which could signal the end of the Cyborgs, and they inject it into a volunteer. When the Cyborgs learn of the woman and the baby they list both for termination. To escape, she takes a stolen Cyborg ship and transports back in time to East Africa in 1980, where the mother is killed, but the baby is saved. It takes 20 years, but the Cyborg bounty hunter Nebula finally locates the girl, named Alex, and travels back in time to terminate her.",3.8,1.8K,['Albert Pyun'],"['Rebecca Charles', 'Albert Pyun']","['Sue Price', 'Chad Stahelski', 'Tina Cote', 'Earl White', 'Jahi J.J. Zuri', 'Karen Studer', 'Shelton Baily', 'Donya Dinnah', 'Jon H. Epstein', 'Sharon Bruneau', 'Debbie Muggli', 'Zachary Studer', 'Dave Fisher', 'Bob Brown', 'Cinque Glendy', 'Richard Cetrone', 'Michael Banks', 'Tracy Davis']",,,
20,[7],1447,Century (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1ODYwNzI1OF5BMl5BanBnXkFtZTcwNjMxODcxMQ@@..jpg,http://www.imdb.com/title/tt0106537/?ref_=fn_al_tt_1,"Paul Reisner, a young doctor, becomes a researcher in a prestigious medical institute. He feels he has a chance to be part of a movement of unending progress in science and civilization. Then he begins to discover the dark side of the institute, which foreshadows the dark side of the 20th century.",6.1,330,['Stephen Poliakoff'],['Stephen Poliakoff'],"['Charles Dance', 'Clive Owen', 'Miranda Richardson', 'Robert Stephens', 'Joan Hickson', 'Lena Headey', 'Neil Stuke', 'Liza Walker', 'Joseph Bennett', 'Fiona Walker', 'Carlton Chance', 'Graham Loughridge', 'Lex Daniel', 'Ian Shaw', 'Bruce Alexander', 'Mark Strong', 'Dail Sullivan', 'Mark Hadfield']",R,1993,1h 52min
21,[7],1619,All Things Fair (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BNDY0ZDRmYTItYjZiYi00MTAyLTkxNWMtZTQxMWIyNzcyMzk2XkEyXkFqcGdeQXVyMTMwOTMzNzU@..jpg,http://www.imdb.com/title/tt0113720/?ref_=fn_al_tt_1,"Malmö, Sweden during the Second World War. Stig is a 15 year old pupil on the verge of adulthood. Viola is 37 years old and his teacher. He is attracted by her beauty and maturity. She is drawn to him by his youth and innocence. At the same time, Stig becomes friends with Viola's husband Kjell, who teaches him classical music, and the affair continues even after he understands that he has a relationship with his wife. but does nothing to prevent it. But Stig and Viola's passionate and forbidden relationship will have consequences they never could have expected.",6.9,6.2K,['Bo Widerberg'],['Bo Widerberg'],"['Johan Widerberg', 'Marika Lagercrantz', 'Tomas von Brömssen', 'Karin Huldt', 'Nina Gunke', 'Kenneth Milldoff', 'Björn Kjellman', 'Frida Lindholm', 'Sigge Cederlund', 'Monica Stenbeck', 'Gösta Ekstrand', 'Hilda Suovanen', 'Per Olov Börjeson', 'Jörgen Svensson', 'George Bisset', 'Nynne Schwartz', 'Magnus Andersson', 'Paul Lindsjö']",Unrated,1995,2h 10min
22,[6],115,"Haunted World of Edward D. Wood Jr., The (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTMxMDcyNjQ4N15BMl5BanBnXkFtZTcwMTI2NjcyMQ@@..jpg,http://www.imdb.com/title/tt0113270/?ref_=fn_al_tt_1,How was it possible that a movie like Plan 9 from Outer Space (1957) could be made? This documentary about Edward D. Wood Jr.'s masterpiece gives the answer.,7.3,447,['Brett Thompson'],['Brett Thompson'],"['Maila Nurmi', 'Dolores Fuller', 'Paul Marco', 'Conrad Brooks', 'Loretta King', 'Lynn Lemon', 'Bela Lugosi', 'Bela Lugosi Jr.', 'Norma McCarty', 'Michael McCarthy', 'Mona McKinnon', 'Joseph F. Robertson', 'Lyle Talbot', 'Harry Thomas', 'Crawford John Thomas', 'Gregory Walcott', 'David Ward', 'Edward D. Wood Jr.']",Not Rated,1995,1h 29min
23,[7],1008,I Shot Andy Warhol (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BNWJkZTI3ZGUtOWQ3Ni00Y2Y5LTgxYWEtODQ4Yjg4M2ZmMWQ3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@..jpg,http://www.imdb.com/title/tt0116594/?ref_=fn_al_tt_1,"This is the story of Valerie Solanas who was a 60s radical preaching hatred toward men in her ""Scum"" manifesto. She wrote a screenplay for a film that she wanted Andy Warhol to produce. After many times of ignoring her, Valerie shot him.",6.6,6.6K,['Mary Harron'],"['Jeremiah Newton', 'Diane Tucker', 'Mary Harron']","['Lili Taylor', 'Jared Harris', 'Martha Plimpton', 'Lothaire Bluteau', 'Anna Thomson', 'Peter Friedman', 'Tahnee Welch', 'Jamie Harrold', 'Donovan Leitch Jr.', 'Michael Imperioli', 'Reg Rogers', 'Bill Sage', 'Jill Hennessy', 'Coco McPherson', 'Myriam Cyr', 'Danny Morgenstern', 'Lola Pashalinski', 'Lynn Cohen']",R,1996,1h 43min
24,[ 4 14],111,"Truth About Cats & Dogs, The (1996)",https://images-na.ssl-images-amazon.com/images/M/MV5BOWM0MTA4NjItMzM3ZS00NDJmLTg3NWItNGE5ODIyOGJhNzQ0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@..jpg,http://www.imdb.com/title/tt0117979/?ref_=fn_al_tt_1,A successful veternarian & radio show host with low self-esteem asks her model friend to impersonate her when a handsome man wants to see her.,6.3,27K,['Michael Lehmann'],['Audrey Wells'],"['Uma Thurman', 'Janeane Garofalo', 'Ben Chaplin', 'Jamie Foxx', 'James McCaffrey', 'Richard Coca', 'Stanley DeSantis', 'Antoinette Valente', 'Mitch Rouse', 'La Tanya M. Fisher', 'Faryn Einhorn', 'David Cross', 'Mary Lynn Rajskub', 'Bob Odenkirk', 'Dechen Thurman', 'Victoria Edwards', 'Lisa Marie Russell', 'Robert Brinkmann']",PG-13,1996,1h 37min
25,[4],1007,Waiting for Guffman (1996),https://images-na.ssl-images-amazon.com/images/M/MV5BMTY5ODAzMDA4NF5BMl5BanBnXkFtZTcwNjc0MTkxMQ@@..jpg,http://www.imdb.com/title/tt0118111/?ref_=fn_al_tt_1,An aspiring director and the marginally talented amateur cast of a hokey small-town Missouri musical production go overboard when they learn that someone from Broadway will be in attendance.,7.5,28K,['Christopher Guest'],"['Christopher Guest', 'Eugene Levy']","['Christopher Guest', 'Fred Willard', ""Catherine O'Hara"", 'Parker Posey', 'Deborah Theaker', 'Michael Hitchcock', 'Scott Williamson', 'Larry Miller', 'Don Lake', 'David Cross', 'Eugene Levy', 'James McQueen', 'Turk Pipkin', 'Jerry Turman', 'Bob Balaban', 'Paul Dooley', 'Linda Kash', 'Lewis Arquette']",R,1996,1h 24min
26,[0],1222,Judgment Night (1993),https://images-na.ssl-images-amazon.com/images/M/MV5BMTI1NjIzMDIyN15BMl5BanBnXkFtZTcwNjIzNDQyMQ@@..jpg,http://www.imdb.com/title/tt0107286/?ref_=fn_al_tt_1,"Four young friends, while taking a shortcut en route to a local boxing match, witness a brutal murder which leaves them running for their lives.",6.6,16K,['Stephen Hopkins'],"['Lewis Colick', 'Jere Cunningham']","['Emilio Estevez', 'Cuba Gooding Jr.', 'Denis Leary', 'Stephen Dorff', 'Jeremy Piven', 'Peter Greene', 'Erik Schrody', 'Michael Wiseman', 'Michael DeLorenzo', 'Relioues Webb', 'Will Zahrn', 'Eugene Williams', 'Christine Harnos', 'Galyn Görg', 'Angela Alvarado', 'Lauren Robinson', 'Doug Wert', 'Raichle Watt']",R,1993,1h 50min
27,[ 4 18],1185,In the Army Now (1994),https://images-na.ssl-images-amazon.com/images/M/MV5BOWU5MDMzODQtMmM0ZS00MjU5LWExMzMtZjBlOTczY2NjNTMzXkEyXkFqcGdeQXVyMjY3MjUzNDk@..jpg,http://www.imdb.com/title/tt0110123/?ref_=fn_al_tt_1,Two misguided youths join the reserves to make some money for their entrepreneurial dreams. No sooner than they finish basic training are they called up to do their part to save the free world.,5.0,13K,['Daniel Petrie Jr.'],"['Steve Zacharias', 'Jeff Buhai', 'Robbie Fox']","['Pauly Shore', 'Lori Petty', 'Andy Dick', 'David Alan Grier', 'Esai Morales', 'Lynn Whitfield', 'Art LaFleur', 'Fabiana Udenio', 'Glenn Morshower', 'Beau Billingslea', 'Peter Spellos', 'Barry Nolan', 'Coleen Christie', 'Ryan Cutrona', 'Paul Mooney', 'Richard Assad', 'Allen R. Stokes', 'Earl M. Nicholson']",PG,1994,1h 31min
28,[4 7],1631,"Slingshot, The (1993)",https://images-na.ssl-images-amazon.com/images/M/MV5BMTI4OTM2Njg1MV5BMl5BanBnXkFtZTYwODAyNzg5..jpg,http://www.imdb.com/title/tt0107349/?ref_=fn_al_tt_1,"Stocholm in the 1920s. Young Roland lives with his socialist father, Jewish mother and a boxing brother. His mother sells condoms illegally, and from them, Roland makes slingshots which he sells. His rebellious ways has gotten him the special attention of his school teacher, who always makes sure that Roland is punished. Roland also tries to make extra money by repairing bicycles, a successful business that in the end lands him in hot water.",6.4,2K,['Åke Sandgren'],"['Åke Sandgren', 'Roland Schütt']","['Jesper Salén', 'Stellan Skarsgård', 'Basia Frydman', 'Niklas Olund', 'Ernst-Hugo Järegård', 'Ernst Günther', 'Axel Düberg', 'Reine Brynolfsson', 'Heinz Hopf', 'Frida Hallgren', 'Tomas Norström', 'Ing-Marie Carlsson', 'Rolf Lassgård', 'Jurek Sawka', 'Tommy Johnson', 'Per Sandberg', 'Margreth Weivers', 'Rolf Eberg']",R,1993,1h 42min
29,[ 4 14],1072,"Pyromaniac's Love Story, A (1995)",https://images-na.ssl-images-amazon.com/images/M/MV5BZjlkYTg1NTgtZDJiMC00ODZlLTkwMDktYTU2ODVkNTkzODA1XkEyXkFqcGdeQXVyNzc5MjA3OA@@..jpg,http://www.imdb.com/title/tt0114210/?ref_=fn_al_tt_1,"A pastry boy and the son of a hair-piece mogul become involved in an arson scandal. Sergio (John Leguizamo) is offered a bribe in exchange for taking the blame for the fire that destroyed his workplace. Garet (William Baldwin), the real arsonist, is apalled that someone else would try to take credit for his act of love. Before long, Sergio and Garet become entangled in a zany love-quadrangle involving Hattie (Sadie Frost) and Stephanie (Erika Eleniak).",5.3,1.1K,['Joshua Brand'],['Morgan Ward'],"['William Baldwin', 'John Leguizamo', 'Sadie Frost', 'Erika Eleniak', 'Michael Lerner', 'Joan Plowright', 'Armin Mueller-Stahl', 'Mike Starr', 'Julio Oscar Mechoso', 'Floyd Vivino', 'Babs Chula', 'Tony Perri', 'Randy Butcher', 'Lesley Kelly', 'Jennifer Rolin', 'Elena Kudaba', 'Michael McCullough', 'Derrick Patterson']",PG,1995,1h 34min
