,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length
10,[2 3],1078,Oliver & Company (1988),"https://m.media-amazon.com/images/M/MV5BMjNiNDhjMzgtMTc2OC00OTBhLWJkYTQtYWQ3YWI4NDZlM2VjXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjNiNDhjMzgtMTc2OC00OTBhLWJkYTQtYWQ3YWI4NDZlM2VjXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjNiNDhjMzgtMTc2OC00OTBhLWJkYTQtYWQ3YWI4NDZlM2VjXkEyXkFqcGdeQXVyNjg4NzYzMzA@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0095776/?ref_=fn_al_tt_1,A lost and alone kitten joins a gang of dogs engaged in petty larceny in New York City.,6.7,46K,['George Scribner'],"['Jim Cox', 'Tim Disney', 'James Mangold']","['Joey Lawrence', 'Billy Joel', 'Cheech Marin', 'Richard Mulligan', 'Roscoe Lee Browne', 'Sheryl Lee Ralph', 'Dom DeLuise', 'Taurean Blacque', 'Carl Weintraub', 'Robert Loggia', 'Natalie Gregory', 'William Glover', 'Bette Midler', 'Frank Welker', 'Deborah Gates', 'Charles Bartlett', 'Jonathan Brandis', 'Kal David']",G,1988,1h 14min
11,[ 5  7 16],329,Desperate Measures (1998),,http://www.imdb.com/title/tt0118966/?ref_=fn_al_tt_1,"Frank Conner is an honest police officer who desperately needs to save his son's life. However, after losing all hope, he finds out that a criminal Peter McCabe in jail is his only savior.",6.1,17K,['Barbet Schroeder'],['David Klass'],"['Michael Keaton', 'Andy Garcia', 'Brian Cox', 'Marcia Gay Harden', 'Erik King', 'Efrain Figueroa', 'Joseph Cross', 'Janel Moloney', 'Richard Riehle', 'Tracey Walter', 'Peter Weireter', 'Keith Diamond', 'Steve Park', 'Steven Schub', 'Neal Matarazzo', 'Dennis Cockrum', 'Charles Noland', 'Randy Thompson']",R,1998,1h 40min
12,[ 7 13 15 16],135,2001: A Space Odyssey (1968),"https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMmNlYzRiNDctZWNhMi00MzI4LThkZTctMTUzMmZkMmFmNThmXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0062622/?ref_=fn_al_tt_1,"After discovering a mysterious artifact buried beneath the Lunar surface, mankind sets off on a quest to find its origins with help from intelligent supercomputer H.A.L. 9000.",8.3,632K,['Stanley Kubrick'],"['Stanley Kubrick', 'Arthur C. Clarke']","['Keir Dullea', 'Gary Lockwood', 'William Sylvester', 'Daniel Richter', 'Leonard Rossiter', 'Margaret Tyzack', 'Robert Beatty', 'Sean Sullivan', 'Douglas Rain', 'Frank Miller', 'Bill Weston', 'Ed Bishop', 'Glenn Beck', 'Alan Gifford', 'Ann Gillis', 'Edwina Carroll', 'Penny Brahms', 'Heather Downham']",G,1968,2h 29min
13,[13 16],159,Basic Instinct (1992),"https://m.media-amazon.com/images/M/MV5BZjk0YmJkNjItNDY3Mi00ZWFiLWEwY2EtMDJlZWJlOWZkNzJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZjk0YmJkNjItNDY3Mi00ZWFiLWEwY2EtMDJlZWJlOWZkNzJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZjk0YmJkNjItNDY3Mi00ZWFiLWEwY2EtMDJlZWJlOWZkNzJlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0103772/?ref_=fn_al_tt_1,A violent police detective investigates a brutal murder that might involve a manipulative and seductive novelist.,7.0,190K,['Paul Verhoeven'],['Joe Eszterhas'],"['Michael Douglas', 'Sharon Stone', 'George Dzundza', 'Jeanne Tripplehorn', 'Denis Arndt', 'Leilani Sarelle', 'Bruce A. Young', 'Chelcie Ross', 'Dorothy Malone', 'Wayne Knight', 'Daniel von Bargen', 'Stephen Tobolowsky', 'Benjamin Mouton', 'Jack McGee', 'Bill Cable', 'Stephen Rowe', 'Mitch Pileggi', 'Mary Pat Gleason']",R,1992,2h 7min
14,[7],1658,"Substance of Fire, The (1996)","https://m.media-amazon.com/images/M/MV5BNDcyNjkwMTY1OF5BMl5BanBnXkFtZTcwNDAzNTQyMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDcyNjkwMTY1OF5BMl5BanBnXkFtZTcwNDAzNTQyMQ@@._V1_QL75_UY422_CR4,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDcyNjkwMTY1OF5BMl5BanBnXkFtZTcwNDAzNTQyMQ@@._V1_QL75_UY562_CR6,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0117773/?ref_=fn_al_tt_1,Publishing magnate refuses to publish a book by his son's male lover so the kids buy out their father and run it themselves!,5.9,645,['Daniel J. Sullivan'],['Jon Robin Baitz'],"['Tony Goldwyn', 'Benjamin Ungar', 'Timothy Hutton', 'Tom McDermott', 'Sarah Jessica Parker', 'George Morfogen', 'Ron Rifkin', 'Lee Grant', 'Andrew Pang', 'Edmund Ikeda', 'Elizabeth Franz', 'Gil Bellows', 'Eric Bogosian', 'Ronny Graham', 'John Sullivan', 'Sophia Salguero', 'John Patrick Walker', 'Roger Rees']",R,1996,1h 37min
15,[4],1035,Cool Runnings (1993),,http://www.imdb.com/title/tt0106611/?ref_=fn_al_tt_1,"When a Jamaican sprinter is disqualified from the Olympic Games, he enlists the help of a dishonored coach to start the first Jamaican Bobsled Team.",7.0,98K,['Jon Turteltaub'],"['Lynn Siefert', 'Michael Ritchie', 'Tommy Swerdlow']","['John Candy', 'Leon', 'Doug E. Doug', 'Rawle D. Lewis', 'Malik Yoba', 'Raymond J. Barry', 'Peter Outerbridge', 'Paul Coeur', 'Larry Gilman', 'Charles Hyatt', 'Winston Stona', 'Bertina Macaulay', 'Pauline Stone Myrie', 'Kristoffer Cooper', 'Bill Dow', 'Jay Brazeau', 'Campbell Lane', 'Matthew Walker']",PG,1993,1h 38min
16,[4],1059,Don't Be a Menace to South Central While Drinking Your Juice in the Hood (1996),"https://m.media-amazon.com/images/M/MV5BY2NmM2M2MWItNjdlMC00ZWI3LTkwODUtZDNkYWZjYjgzZjY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BY2NmM2M2MWItNjdlMC00ZWI3LTkwODUtZDNkYWZjYjgzZjY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BY2NmM2M2MWItNjdlMC00ZWI3LTkwODUtZDNkYWZjYjgzZjY3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0116126/?ref_=fn_al_tt_1,"A parody of several U.S. films about being in the 'Hood', for instance Boyz n the Hood (1991), South Central (1992), Menace II Society (1993), Higher Learning (1995) and Juice (1992).",6.6,52K,['Paris Barclay'],"['Shawn Wayans', 'Marlon Wayans', 'Phil Beauman']","['Shawn Wayans', 'Marlon Wayans', 'Keenen Ivory Wayans', 'Tracey Cherelle Jones', 'Chris Spencer', 'Suli McCullough', 'Darrel Heath', 'Helen Martin', 'Isaiah Barnes', 'Lahmard J. Tate', 'Keith Morris', 'Craig Wayans', 'Casey Lee', 'Joe Scott', 'Kim Wayans', 'Vivica A. Fox', 'Leonette Scott', 'Marian Reynolds']",R,1996,1h 29min
17,[ 7 14],278,Bed of Roses (1996),"https://m.media-amazon.com/images/M/MV5BNTUwOWM4YmUtMzdkMi00YjEwLWE0MmEtZTBmMGNhYWU4OGI3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,5,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNTUwOWM4YmUtMzdkMi00YjEwLWE0MmEtZTBmMGNhYWU4OGI3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,8,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNTUwOWM4YmUtMzdkMi00YjEwLWE0MmEtZTBmMGNhYWU4OGI3XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,10,380,562_.jpg 380w",http://www.imdb.com/title/tt0115644/?ref_=fn_al_tt_1,"Romantic drama about a young career girl who is swept off her feet by a shy florist, who fell in love with her after one glimpse through a shadowy window.",6.1,8.2K,['Michael Goldenberg'],['Michael Goldenberg'],"['Christian Slater', 'Mary Stuart Masterson', 'Pamela Adlon', 'Josh Brolin', 'Brian Tarantina', 'Debra Monk', 'Mary Alice', 'Kenneth Cranham', 'Ally Walker', 'Anne Pitoniak', 'Michael Haley', 'Cass Morgan', 'Gina Torres', 'Nick Tate', 'Víctor Sierra', 'Michael Mantell', 'Zachary Chaltiel', 'Claire Jacobs']",PG,1996,1h 27min
18,[ 4 15],171,Delicatessen (1991),"https://m.media-amazon.com/images/M/MV5BNjg5ZDM0MTEtYTZmNC00NDJiLWI5MTktYzk4N2QxY2IxZTc2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR10,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNjg5ZDM0MTEtYTZmNC00NDJiLWI5MTktYzk4N2QxY2IxZTc2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY422_CR15,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNjg5ZDM0MTEtYTZmNC00NDJiLWI5MTktYzk4N2QxY2IxZTc2L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY562_CR20,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0101700/?ref_=fn_al_tt_1,Post-apocalyptic surrealist black comedy about the landlord of an apartment building who occasionally prepares a delicacy for his odd tenants.,7.6,83K,"['Marc Caro', 'Jean-Pierre Jeunet']","['Jean-Pierre Jeunet', 'Marc Caro', 'Gilles Adrien']","['Marie-Laure Dougnac', 'Dominique Pinon', 'Pascal Benezech', 'Jean-Claude Dreyfus', 'Karin Viard', 'Ticky Holgado', 'Anne-Marie Pisani', 'Boban Janevski', 'Mikael Todde', 'Edith Ker', 'Rufus', 'Jacques Mathou', 'Howard Vernon', 'Chick Ortega', 'Silvie Laguna', 'Jean-François Perrier', 'Dominique Zardi', 'Patrick Paroux']",R,1991,1h 39min
19,[4],940,Airheads (1994),"https://m.media-amazon.com/images/M/MV5BMGIxNjVlMzUtMDE0ZC00OTRlLThkMGMtMWU2MWQ4ZTY1OGJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX190_CR0,6,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMGIxNjVlMzUtMDE0ZC00OTRlLThkMGMtMWU2MWQ4ZTY1OGJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX285_CR0,9,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMGIxNjVlMzUtMDE0ZC00OTRlLThkMGMtMWU2MWQ4ZTY1OGJmL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UX380_CR0,12,380,562_.jpg 380w",http://www.imdb.com/title/tt0109068/?ref_=fn_al_tt_1,Three band members hoping for a big break head to a radio station to play their demo tape and wind up holding everyone hostage with plastic guns when the head D.J. refuses to play them.,6.1,49K,['Michael Lehmann'],['Rich Wilkes'],"['Brendan Fraser', 'Steve Buscemi', 'Adam Sandler', 'Chris Farley', 'Michael McKean', 'Judd Nelson', 'Ernie Hudson', 'Amy Locane', 'Nina Siemaszko', 'Marshall Bell', 'Reg E. Cathey', 'David Arquette', 'Michael Richards', 'Joe Mantegna', 'Michelle Hurst', 'Allen Covert', 'Sarah Reinhardt', 'Lexie Bigham']",PG-13,1994,1h 32min
20,[ 0  7 14],313,Titanic (1997),"https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDdmZGU3NDQtY2E5My00ZTliLWIzOTUtMTY4ZGI1YjdiNjk3XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0120338/?ref_=fn_al_tt_1,"A seventeen-year-old aristocrat falls in love with a kind but poor artist aboard the luxurious, ill-fated R.M.S. Titanic.",7.8,1.1M,['James Cameron'],['James Cameron'],"['Leonardo DiCaprio', 'Kate Winslet', 'Billy Zane', 'Kathy Bates', 'Frances Fisher', 'Gloria Stuart', 'Bill Paxton', 'Bernard Hill', 'David Warner', 'Victor Garber', 'Jonathan Hyde', 'Suzy Amis', 'Lewis Abernathy', 'Nicholas Cascone', 'Anatoly M. Sagalevitch', 'Danny Nucci', 'Jason Barry', 'Ewan Stewart']",PG-13,1997,3h 14min
21,[ 1  3  4  8 14 15],560,"Kid in King Arthur's Court, A (1995)","https://m.media-amazon.com/images/M/MV5BODc0ZGUyNDYtNTE3MS00YzVhLWFmY2QtZGVlNjFmMjkyNjhlXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODc0ZGUyNDYtNTE3MS00YzVhLWFmY2QtZGVlNjFmMjkyNjhlXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODc0ZGUyNDYtNTE3MS00YzVhLWFmY2QtZGVlNjFmMjkyNjhlXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0113538/?ref_=fn_al_tt_1,A Little League player is sent back into medieval times where he is given the task of saving Camelot.,4.7,6K,['Michael Gottlieb'],"['Michael Part', 'Robert L. Levy']","['Thomas Ian Nicholas', 'Joss Ackland', 'Art Malik', 'Paloma Baeza', 'Kate Winslet', 'Daniel Craig', 'David Tysall', 'Ron Moody', 'Barry Stanton', 'Michael Mehlmann', 'Melanie Oettinger', 'Rebecca Denton', 'Michael Kelly', 'Louise Rosner', 'Paul Rosner', 'Béla Unger', 'Shane Rimmer', 'Tim Wickham']",PG,1995,1h 29min
22,[ 4 14],88,Sleepless in Seattle (1993),"https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNWY1MDJkZGUtZTE2OS00ODZiLTlmNzQtMDZjNzM2ZjkwM2QxXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0108160/?ref_=fn_al_tt_1,A recently widowed man's son calls a radio talk-show in an attempt to find his father a partner.,6.8,167K,['Nora Ephron'],"['Jeff Arch', 'Nora Ephron', 'David S. Ward']","['Tom Hanks', 'Meg Ryan', 'Ross Malinger', 'Rita Wilson', 'Victor Garber', 'Tom Riis Farrell', 'Carey Lowell', 'Bill Pullman', 'Le Clanché du Rand', ""Kevin O'Morrison"", 'David Hyde Pierce', 'Valerie Wright', 'Frances Conroy', 'Tom Tammi', 'Calvin Trillin', 'Caroline Aaron', 'Linda Wallem', 'LaTanya Richardson Jackson']",PG,1993,1h 45min
